Site;depth;year;week;date;sal;temp;PAR [繕mol m-2 s-1];Kd;mean_pH;std_pH;mean_alka;std_alk;chla;pheo;NO2 (然/L);NO3 (然/L);SiOH4 (然/L);PO4 (然/L);data_origine;
Bloomstrand_Est;1.743;2021;24;18/06/2021;34.4739;3.1063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.867;2021;24;18/06/2021;34.4806;3.10415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;1.984;2021;24;18/06/2021;34.4768;3.1037;286;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.091;2021;24;18/06/2021;34.4747;3.10305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.197;2021;24;18/06/2021;34.4727;3.10095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.305;2021;24;18/06/2021;34.4746;3.09845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.423;2021;24;18/06/2021;34.4732;3.0963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.558;2021;24;18/06/2021;34.4755;3.0937;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.7;2021;24;18/06/2021;34.4814;3.09155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.84;2021;24;18/06/2021;34.4815;3.09175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;2.965;2021;24;18/06/2021;34.4802;3.0922;225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.069;2021;24;18/06/2021;34.4815;3.0924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.166;2021;24;18/06/2021;34.4831;3.09295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.265;2021;24;18/06/2021;34.4791;3.09375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.379;2021;24;18/06/2021;34.4805;3.09395;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.506;2021;24;18/06/2021;34.4644;3.09355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.635;2021;24;18/06/2021;34.4744;3.08965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.759;2021;24;18/06/2021;34.4776;3.08665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.879;2021;24;18/06/2021;34.4764;3.0855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;3.997;2021;24;18/06/2021;34.4745;3.08425;153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.118;2021;24;18/06/2021;34.4776;3.08225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.253;2021;24;18/06/2021;34.4682;3.08045;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.394;2021;24;18/06/2021;34.4614;3.07695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.518;2021;24;18/06/2021;34.4598;3.0701;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.626;2021;24;18/06/2021;34.4707;3.0622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.719;2021;24;18/06/2021;34.4697;3.0578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.813;2021;24;18/06/2021;34.4711;3.05425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;4.929;2021;24;18/06/2021;34.4865;3.05105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.067;2021;24;18/06/2021;34.4749;3.05185;105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.216;2021;24;18/06/2021;34.4663;3.05105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.365;2021;24;18/06/2021;34.4701;3.0466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.496;2021;24;18/06/2021;34.4675;3.04235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.607;2021;24;18/06/2021;34.4501;3.03735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.707;2021;24;18/06/2021;34.4335;3.02595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.805;2021;24;18/06/2021;34.4456;3.0056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;5.912;2021;24;18/06/2021;34.4589;2.98675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.04;2021;24;18/06/2021;34.4736;2.97225;81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.182;2021;24;18/06/2021;34.4841;2.96335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.323;2021;24;18/06/2021;34.4952;2.9591;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.448;2021;24;18/06/2021;34.4898;2.95915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.556;2021;24;18/06/2021;34.4904;2.95895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.657;2021;24;18/06/2021;34.4998;2.95835;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.765;2021;24;18/06/2021;34.4991;2.96085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.877;2021;24;18/06/2021;34.4942;2.96375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;6.996;2021;24;18/06/2021;34.4825;2.96525;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;7.121;2021;24;18/06/2021;34.4842;2.96245;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;7.245;2021;24;18/06/2021;34.4891;2.95895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;7.376;2021;24;18/06/2021;34.4899;2.95715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;7.508;2021;24;18/06/2021;34.4902;2.956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;7.637;2021;24;18/06/2021;34.4916;2.95505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;7.76;2021;24;18/06/2021;34.4911;2.95435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;7.875;2021;24;18/06/2021;34.4921;2.95405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;7.987;2021;24;18/06/2021;34.4922;2.9538;49.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;8.097;2021;24;18/06/2021;34.4944;2.9538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;8.213;2021;24;18/06/2021;34.4945;2.95435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;8.328;2021;24;18/06/2021;34.4929;2.95525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;8.448;2021;24;18/06/2021;34.4934;2.95555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;8.575;2021;24;18/06/2021;34.4925;2.95595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;8.709;2021;24;18/06/2021;34.494;2.95605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;8.844;2021;24;18/06/2021;34.4964;2.95665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;8.972;2021;24;18/06/2021;34.4958;2.95845;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.083;2021;24;18/06/2021;34.4906;2.95995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.115;2021;24;18/06/2021;34.4921;2.95985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.105;2021;24;18/06/2021;34.4916;2.95965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.1;2021;24;18/06/2021;34.4933;2.95975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.106;2021;24;18/06/2021;34.4933;2.96005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.114;2021;24;18/06/2021;34.4921;2.96055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.127;2021;24;18/06/2021;34.4911;2.96075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.136;2021;24;18/06/2021;34.4918;2.96055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.146;2021;24;18/06/2021;34.4919;2.96045;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Bloomstrand_Est;9.149;2021;24;18/06/2021;34.4914;2.9605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;30.12;2021;24;18/06/2021;34.4747;1.19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;0.556;2021;24;18/06/2021;34.4753;2.91375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;0.596;2021;24;18/06/2021;34.4742;2.91405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;0.75;2021;24;18/06/2021;34.4729;2.91395;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;0.948;2021;24;18/06/2021;34.4739;2.91335;526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;1.179;2021;24;18/06/2021;34.4748;2.91295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;1.393;2021;24;18/06/2021;34.4778;2.91295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;1.54;2021;24;18/06/2021;34.4833;2.91335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;1.633;2021;24;18/06/2021;34.4848;2.91455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;1.68;2021;24;18/06/2021;34.4842;2.91625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;1.718;2021;24;18/06/2021;34.4824;2.91775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;1.772;2021;24;18/06/2021;34.4836;2.91865;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;1.855;2021;24;18/06/2021;34.4802;2.91945;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;1.97;2021;24;18/06/2021;34.4814;2.91955;354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;2.13;2021;24;18/06/2021;34.4829;2.91955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;2.328;2021;24;18/06/2021;34.4839;2.92025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;2.547;2021;24;18/06/2021;34.483;2.92115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;2.735;2021;24;18/06/2021;34.4875;2.92165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;2.86;2021;24;18/06/2021;34.4881;2.92285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;2.925;2021;24;18/06/2021;34.4861;2.92445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;2.942;2021;24;18/06/2021;34.4859;2.92555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;2.942;2021;24;18/06/2021;34.485;2.92605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;2.968;2021;24;18/06/2021;34.4821;2.92655;218;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;3.051;2021;24;18/06/2021;34.4833;2.92635;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;3.218;2021;24;18/06/2021;34.4938;2.92615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;3.474;2021;24;18/06/2021;34.5122;2.92805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;3.749;2021;24;18/06/2021;34.5246;2.9342;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;3.974;2021;24;18/06/2021;34.5226;2.94585;173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;4.113;2021;24;18/06/2021;34.6326;2.95925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;4.17;2021;24;18/06/2021;34.6486;2.99165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;4.151;2021;24;18/06/2021;34.5295;3.036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;4.108;2021;24;18/06/2021;34.4552;3.05005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;4.104;2021;24;18/06/2021;34.4819;3.03535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;4.193;2021;24;18/06/2021;34.5575;3.02455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Hansneset;4.388;2021;24;18/06/2021;34.5908;3.0337;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
