Sample_name,Locus,Hash,nReads
COI-B-July-1-L1,COI,59e212ad3eca806af9b90911ca67bf89c434fe44,1394
COI-B-July-1-L1,COI,6eda3f856e9f197357213c0e995bab201bf6ea60,156
COI-B-July-1-L1,COI,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,186
COI-B-July-1-L1,COI,b9e82298bdb5889cf6a09180286d947d8f73f522,460
COI-B-July-1-L1,COI,7e4b2040e866c149f1ed8a68e19f9ced2399c1b6,946
COI-B-July-1-L1,COI,d555cfaa6dca8e689d35c5f91996deee29e7fd91,731
COI-B-July-1-L1,COI,10462d5d1b25c35349da89a4c45170857789db89,50
COI-B-July-1-L1,COI,d967f29143359c3075ed23346e5b00028fea4c6a,930
COI-B-July-1-L1,COI,52597cc48f200e52230e4dafbac88174a71d6f48,736
COI-B-July-1-L1,COI,2acf3895af7dfb308c9d9af13fa6acd91d2c0cd4,615
COI-B-July-1-L1,COI,822e3312b1f9e67583b2c548a1c1ea062edf7078,550
COI-B-July-1-L1,COI,3f2a4515bc8095b441f05f86bdb924d1c57807ab,32
COI-B-July-1-L1,COI,a40ef29331598e271eef6563e5946441f0a331ed,581
COI-B-July-1-L1,COI,670981d8cd1b365281070933302b4d91c777f91b,403
COI-B-July-1-L1,COI,12a5b1a4aa8aa927757451ee264e2ac70a6236c4,61
COI-B-July-1-L1,COI,b81c46025956944d1a86ee62411dd97631b6f31c,67
COI-B-July-1-L1,COI,9a4d1b81f1be7881500444e7f6cb63455cd0d2ff,315
COI-B-July-1-L1,COI,7bbcba00835bf56eded210f4f445f3fc5a7ab6d5,65
COI-B-July-1-L1,COI,52d7c16462d0e940280f4fc0a721cd8957ac891d,69
COI-B-July-1-L1,COI,6f0fb17c9d9aa7d2c592991f2b619d4c24ca8562,256
COI-B-July-1-L1,COI,cb1cc52d9f95250899cee4f8072277fe274287a8,199
COI-B-July-1-L1,COI,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,85
COI-B-July-1-L1,COI,add5c16c56e27586fdf67e458054aaaf0d22a014,38
COI-B-July-1-L1,COI,2f05b96f8799a5b559b9d440d1829cfbd75739a6,178
COI-B-July-1-L1,COI,2c15e1a59dcccefb5a36c0650609e87529ab0725,50
COI-B-July-1-L1,COI,d48c67607e81aca5da83fa1d2b8895e6416a6607,68
COI-B-July-1-L1,COI,0c532b6051db94c88eeba19f3c81721d93e54fac,52
COI-B-July-1-L1,COI,226fac6b9a878e236c669ef46122c4be62ad95ac,163
COI-B-July-1-L1,COI,cf623efab48246effa313caea11e885d287cdd5e,16
COI-B-July-1-L1,COI,a1759ceb098c8c0ca5bbaee3e0b5437bb08d86db,4
COI-B-July-1-L1,COI,8aee230840b2b9ef34ec2cb22adf0fc601fcbe8d,119
COI-B-July-1-L1,COI,3d67af2cc42e9fda34fc4880cbc5f98f578aef14,140
COI-B-July-1-L1,COI,d0e410e1b81a0e53de6014f07ba0e317c60084a3,89
COI-B-July-1-L1,COI,4c7fb49d2f3a51b2865db5bbcc9fb9971992bab9,63
COI-B-July-1-L1,COI,51e9b4edf20079169560eee3c351076206a33adf,17
COI-B-July-1-L1,COI,77bdf39167ea91b04a63e2a9551d8b699b99e8b5,49
COI-B-July-1-L1,COI,8808b2ce3cbf03a499f088ef749a6e26b92eda1b,91
COI-B-July-1-L1,COI,a482079a6aaad4172df9f306a0eb6a86b2bcc9a4,86
COI-B-July-1-L1,COI,d8ed22edb9b4c9c2eccdde41cecb635458209e93,10
COI-B-July-1-L1,COI,bc7798d3a55901fe59d6bb982bb5e6ab5a08c019,40
COI-B-July-1-L1,COI,8dd8807e2ec4ac6b076e407a07ba7bd301b4ca99,71
COI-B-July-1-L1,COI,7b38367c269d576ddc878ac1c307059b4a28eb29,3
COI-B-July-1-L1,COI,db600531ff5bda128adcc139f53fdd038590a749,71
COI-B-July-1-L1,COI,67b2f44d90d95348a5dac8d855192046ace7bd0e,3
COI-B-July-1-L1,COI,c473a8072db28b4c110426c0636a445b95356d8b,27
COI-B-July-1-L1,COI,1a0961fd612b4684ca4e2d977e9c112878fc764a,11
COI-B-July-1-L1,COI,83028e3732d03da59423374a994b3d821e9f46ec,11
COI-B-July-1-L1,COI,755cebf482de63995a185ec174a561dfff41c8db,14
COI-B-July-1-L1,COI,2db851d5599c838169714d594feb25e28e57fcbc,42
COI-B-July-1-L1,COI,05b25cbf8c9eec609b810c62e6e70d376eeeded9,41
COI-B-July-1-L1,COI,5cc177770b8a0d07bf6a3603c78c99812ab120bf,10
COI-B-July-1-L1,COI,d10cde3e6db6d1b5df8c31103e186c84f1edaa61,35
COI-B-July-1-L1,COI,d79ddb0b96b953433387e3cdd6193a52b73c1c2b,2
COI-B-July-1-L1,COI,c2e86cab3ecd623d6f43acc555a1738b821ac1fe,9
COI-B-July-1-L1,COI,77d4683b89efd92a4db569b8bd759dc23bdf73e3,5
COI-B-July-1-L1,COI,260a6b59440f0c49455630c9e74ecacc430284ff,16
COI-B-July-1-L1,COI,4a4d54bdc10c792145a30e051963d4481e97f321,24
COI-B-July-1-L1,COI,3ecec9d8fde0387b91665c9995e31f4510734b4a,12
COI-B-July-1-L1,COI,9b5ff8c458fd172cf8de86e0a4141c8cf37d57e6,4
COI-B-July-1-L1,COI,b8b35203b57e2486c70fc9e622ca8cb071d26d8c,4
COI-B-July-1-L1,COI,6be1d407c163c24ab97cebc0602484a851262f10,11
COI-B-July-1-L1,COI,eadc16ba717fe7c534881f31f7f8e45c982df7c1,6
COI-B-July-1-L1,COI,6b130026ecc9604e3892cc66c34dc9b6120dd259,5
COI-B-July-1-L1,COI,8a5324d1e3001ed464368e8b49581c6fef5b61bb,9
COI-B-July-1-L1,COI,c99443dd20e7db6497d87c5475f106e0829ae31d,12
COI-B-July-1-L1,COI,dc4efab08cb89871ab76aadd49b1867e3c52fd07,6
COI-B-July-1-L1,COI,f1aa58e32703bd2da350498165c74f65a1169611,43
COI-B-July-1-L1,COI,9d565b38d36d5043688f8af712a2abb304e8c6ed,6
COI-B-July-1-L1,COI,ef8d00f8d010994581d3b76ab4ab8feb2fb72b55,11
COI-B-July-1-L1,COI,b730c6f9c26da141b4cffe6349fecce78c55b9dc,5
COI-B-July-1-L1,COI,2449a51687f3ad1379ad39eb34b5d0e71d0d2cc8,5
COI-B-July-1-L1,COI,045895c8235620d93b7ded4b3fdcec3908ad9265,7
COI-B-July-1-L1,COI,ff95369ee86f1d3999c0cb34b29daf46c7740e8f,4
COI-B-July-1-L1,COI,5051f6568eadfa0ed358dd5d8c5bf96fa213c4da,80
COI-B-July-1-L1,COI,ca24cebab607c27d068336e54a86ae4bbae08749,75
COI-B-July-1-L1,COI,e6705fb78062d733e06a7268b1a766f46af8ec97,19
COI-B-July-1-L1,COI,799b023ebdae18bdc39fc83045e52e564e5e4a70,3
COI-B-July-1-L1,COI,78ba67d3c53403843214c37d92b65c767e611c47,4
COI-B-July-1-L1,COI,de92fb2bcbf2adcf5687d71f42a87f87919f731e,8
COI-B-July-1-L1,COI,caaf9c2fa73849f4fcc267b4e11e93ef4b4c6b67,42
COI-B-July-1-L1,COI,6e6b2993c0600efc059ba7a2e8a9ac563ceb63d9,5
COI-B-July-1-L1,COI,59dfed8bd48dce1d236895c8184e0ca47d0364a0,28
COI-B-July-1-L1,COI,a36fa46b1b22e7e1dad04bb41d747acba37c314d,2
COI-B-July-1-L1,COI,dd0ccbb489bfbdba7e3b13b2f077679d4764bf54,23
COI-B-July-1-L1,COI,35da1b357b94a3445417ba041a8a04ef37283e9b,22
COI-B-July-1-L1,COI,9f465dbb25f697f14399249b3a0973aec5ab29cb,9
COI-B-July-1-L1,COI,9922e540e48eb8839299d94742a84e4c5a64d947,5
COI-B-July-1-L1,COI,31cd0c29e75556b04e25538e4d4db777fe5387ee,5
COI-B-July-1-L1,COI,65b93b6477bfed03a35c38a67b424b462c8d656a,4
COI-B-July-1-L1,COI,555eaca3c96f2797b5a324be583c1ec040b56356,2
COI-B-July-3-L3,COI,6d24d909ff0aed0b1881f2136f6601fff22de257,12454
COI-B-July-3-L3,COI,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,331
COI-B-July-3-L3,COI,8a30c41944f6b5528eedf830898c6b91efdfddba,2975
COI-B-July-3-L3,COI,0d21860fc8109cdb8344c87fdaecf0d29e897000,2458
COI-B-July-3-L3,COI,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,522
COI-B-July-3-L3,COI,a0bb966e2b254f839fb8021c55a8554c41c7133e,1388
COI-B-July-3-L3,COI,114c5ac9afd9fbeaf32d1b21e8e46ff639956815,1481
COI-B-July-3-L3,COI,345ddc66de3ba61791aa5ac285b67ed77faac551,1487
COI-B-July-3-L3,COI,eb57aeebff7e49a0b8c16431af9d6e5e28f7513c,1441
COI-B-July-3-L3,COI,b307d5319db845d0457511472d50899c5c6cbc8d,1084
COI-B-July-3-L3,COI,59e212ad3eca806af9b90911ca67bf89c434fe44,955
COI-B-July-3-L3,COI,6eda3f856e9f197357213c0e995bab201bf6ea60,133
COI-B-July-3-L3,COI,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,183
COI-B-July-3-L3,COI,b9e82298bdb5889cf6a09180286d947d8f73f522,373
COI-B-July-3-L3,COI,7e4b2040e866c149f1ed8a68e19f9ced2399c1b6,693
COI-B-July-3-L3,COI,d555cfaa6dca8e689d35c5f91996deee29e7fd91,533
COI-B-July-3-L3,COI,10462d5d1b25c35349da89a4c45170857789db89,165
COI-B-July-3-L3,COI,d967f29143359c3075ed23346e5b00028fea4c6a,722
COI-B-July-3-L3,COI,52597cc48f200e52230e4dafbac88174a71d6f48,509
COI-B-July-3-L3,COI,2acf3895af7dfb308c9d9af13fa6acd91d2c0cd4,441
COI-B-July-3-L3,COI,822e3312b1f9e67583b2c548a1c1ea062edf7078,403
COI-B-July-3-L3,COI,3f2a4515bc8095b441f05f86bdb924d1c57807ab,61
COI-B-July-3-L3,COI,a40ef29331598e271eef6563e5946441f0a331ed,421
COI-B-July-3-L3,COI,670981d8cd1b365281070933302b4d91c777f91b,246
COI-B-July-3-L3,COI,12a5b1a4aa8aa927757451ee264e2ac70a6236c4,52
COI-B-July-3-L3,COI,b81c46025956944d1a86ee62411dd97631b6f31c,51
COI-B-July-3-L3,COI,9a4d1b81f1be7881500444e7f6cb63455cd0d2ff,201
COI-B-July-3-L3,COI,7bbcba00835bf56eded210f4f445f3fc5a7ab6d5,50
COI-B-July-3-L3,COI,3e09083693f125dd6945c5760931e08660521440,31
COI-B-July-3-L3,COI,52d7c16462d0e940280f4fc0a721cd8957ac891d,5
COI-B-July-3-L3,COI,6f0fb17c9d9aa7d2c592991f2b619d4c24ca8562,203
COI-B-July-3-L3,COI,bffda665efd96013f6ec5d10dba9ca53bb8ae5de,24
COI-B-July-3-L3,COI,cb1cc52d9f95250899cee4f8072277fe274287a8,127
COI-B-July-3-L3,COI,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,94
COI-B-July-3-L3,COI,add5c16c56e27586fdf67e458054aaaf0d22a014,17
COI-B-July-3-L3,COI,2f05b96f8799a5b559b9d440d1829cfbd75739a6,117
COI-B-July-3-L3,COI,2c15e1a59dcccefb5a36c0650609e87529ab0725,42
COI-B-July-3-L3,COI,0c532b6051db94c88eeba19f3c81721d93e54fac,99
COI-B-July-3-L3,COI,226fac6b9a878e236c669ef46122c4be62ad95ac,70
COI-B-July-3-L3,COI,252339104f42cd440e247a39bc4f04eecc6492e7,8
COI-B-July-3-L3,COI,5b9eedf41112d5c49db5ae68687d4ddbbdc7f09a,7
COI-B-July-3-L3,COI,8aee230840b2b9ef34ec2cb22adf0fc601fcbe8d,87
COI-B-July-3-L3,COI,3d67af2cc42e9fda34fc4880cbc5f98f578aef14,93
COI-B-July-3-L3,COI,d0e410e1b81a0e53de6014f07ba0e317c60084a3,75
COI-B-July-3-L3,COI,5ae1341da7ed3b29f88201563c85b12b0112a65a,11
COI-B-July-3-L3,COI,4c7fb49d2f3a51b2865db5bbcc9fb9971992bab9,39
COI-B-July-3-L3,COI,5ba544241c7bca34da699e606f1242a9e8e857ce,11
COI-B-July-3-L3,COI,b73323405bffb269ab58a8cc37d3d10817c0aaa2,8
COI-B-July-3-L3,COI,77bdf39167ea91b04a63e2a9551d8b699b99e8b5,58
COI-B-July-3-L3,COI,8808b2ce3cbf03a499f088ef749a6e26b92eda1b,92
COI-B-July-3-L3,COI,d8ed22edb9b4c9c2eccdde41cecb635458209e93,22
COI-B-July-3-L3,COI,bc7798d3a55901fe59d6bb982bb5e6ab5a08c019,23
COI-B-July-3-L3,COI,d1f4b8779df149d66ad92d48e3c11190e7477129,40
COI-B-July-3-L3,COI,a71cc93651ccfbc092e6376277860f6e25c9f15d,9
COI-B-July-3-L3,COI,8dd8807e2ec4ac6b076e407a07ba7bd301b4ca99,64
COI-B-July-3-L3,COI,db600531ff5bda128adcc139f53fdd038590a749,45
COI-B-July-3-L3,COI,c473a8072db28b4c110426c0636a445b95356d8b,37
COI-B-July-3-L3,COI,83028e3732d03da59423374a994b3d821e9f46ec,6
COI-B-July-3-L3,COI,e23428d76d8fb52c62cf7c63fda3e2547db854c4,27
COI-B-July-3-L3,COI,2db851d5599c838169714d594feb25e28e57fcbc,18
COI-B-July-3-L3,COI,05b25cbf8c9eec609b810c62e6e70d376eeeded9,20
COI-B-July-3-L3,COI,5cc177770b8a0d07bf6a3603c78c99812ab120bf,3
COI-B-July-3-L3,COI,b62d209a4098c38d198503e9264b2b05957f715e,8
COI-B-July-3-L3,COI,25db7cea7a63bebd04437e4a9fdb304557dab4ae,19
COI-B-July-3-L3,COI,d4912fca8a756d97baa6cea58c696ff660a942f9,3
COI-B-July-3-L3,COI,450fd66842ad4da818ccdaffcfe4b2d6dbf9994f,12
COI-B-July-3-L3,COI,4a82a00a509bedd4394767f3886c6d792667affa,16
COI-B-July-3-L3,COI,2b3e80444b46769fe8d61733c4bbfd5d58433af2,16
COI-B-July-3-L3,COI,542092453e7dc6fec8472a21289c5cf1443090c7,9
COI-B-July-3-L3,COI,ccef3d559eac813a2f2a74574a2d208e4b229c69,4
COI-B-July-3-L3,COI,5ee1dd4f9d9a344609739d60b326646fd9bcb7f8,8
COI-B-July-3-L3,COI,6be1d407c163c24ab97cebc0602484a851262f10,8
COI-B-July-3-L3,COI,c99443dd20e7db6497d87c5475f106e0829ae31d,5
COI-B-July-3-L3,COI,856173e885fe4a66f6b04fd5323f87f6f73b0d54,22
COI-B-July-3-L3,COI,d64a080fed6275351393376b6661d241346099c5,4
COI-B-July-3-L3,COI,9d565b38d36d5043688f8af712a2abb304e8c6ed,5
COI-B-July-3-L3,COI,de1321032e0b9915313a990de37a85e0f27f100e,6
COI-B-July-3-L3,COI,3d1d320a1574b90e3590f15e6555ddd3b2936c59,101
COI-B-July-3-L3,COI,9503a16727b3d235849a27e3b7c8253836313f1c,4
COI-B-July-3-L3,COI,a1ee8f02e6e3fec672288cd05222cb906236b034,2
COI-B-July-3-L3,COI,78ba67d3c53403843214c37d92b65c767e611c47,5
COI-B-July-3-L3,COI,de92fb2bcbf2adcf5687d71f42a87f87919f731e,5
COI-B-July-3-L3,COI,c54977c6ab4c38aaf990fc675f3cc72eb4396d13,4
COI-B-July-3-L3,COI,eea412f6e5af1bb578c010b55fac69d0fd54999e,31
COI-B-July-3-L3,COI,4fb80915a91371ed239194be7793ce4c4d690feb,31
COI-B-July-3-L3,COI,8a50ff60629e320c9bf9790b2f09d1967ef9ff0e,12
COI-B-July-3-L3,COI,314f5b2f617c96e2cd6df89526ac29842f10673b,26
COI-B-July-3-L3,COI,7c5aa1819678f1b7676a38d23d776fe696bd292d,21
COI-B-July-3-L3,COI,bcabd13c7da91f2bf48d6231b51c2d2a96eed588,21
COI-B-July-3-L3,COI,20046b442be8916d467a1ece154e8049497cdfd7,8
COI-B-July-3-L3,COI,44d070559020fb0aff6d4206b3f4a54824e7b96d,17
COI-B-July-3-L3,COI,8bd39684e3725a33b924056ba3d7d03b274a4448,9
COI-B-July-3-L3,COI,0d71791cabd07b4afa58f96393284763befd03c7,2
COI-B-July-3-L3,COI,dd5778e17a47bebb5e3374722faae5cf3a645adb,8
COI-B-July-3-L3,COI,1d3cb81f61e170948057e7c4c8ac448adefa89cd,7
COI-B-July-3-L3,COI,9613ffe2b13eb43de06c0ed8617a7c518f56823b,5
COI-B-July-3-L3,COI,5b828306180b039d5e8f94eb5b9b91ac544b10bb,5
COI-B-July-3-L3,COI,ecddda313c99815066bcbdf47177fc53c0d5a64f,4
COI-B-July-3-L3,COI,4a22478fe1e50b1b8b9f6033848cd8f2ae0e1ee8,4
COI-B-July-3-L3,COI,9ff1aaeb1cd85d4306cd77263cc6cd40762664e7,4
COI-B-July-3-L3,COI,d0afe49f929f4ae74a3cd6a4e71a76575ca65a07,2
COI-B-July-6-L2,COI,6d24d909ff0aed0b1881f2136f6601fff22de257,12452
COI-B-July-6-L2,COI,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,206
COI-B-July-6-L2,COI,8a30c41944f6b5528eedf830898c6b91efdfddba,3697
COI-B-July-6-L2,COI,0d21860fc8109cdb8344c87fdaecf0d29e897000,2676
COI-B-July-6-L2,COI,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,661
COI-B-July-6-L2,COI,a0bb966e2b254f839fb8021c55a8554c41c7133e,1576
COI-B-July-6-L2,COI,114c5ac9afd9fbeaf32d1b21e8e46ff639956815,1692
COI-B-July-6-L2,COI,345ddc66de3ba61791aa5ac285b67ed77faac551,1801
COI-B-July-6-L2,COI,eb57aeebff7e49a0b8c16431af9d6e5e28f7513c,1530
COI-B-July-6-L2,COI,b307d5319db845d0457511472d50899c5c6cbc8d,1309
COI-B-July-6-L2,COI,59e212ad3eca806af9b90911ca67bf89c434fe44,971
COI-B-July-6-L2,COI,6eda3f856e9f197357213c0e995bab201bf6ea60,150
COI-B-July-6-L2,COI,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,65
COI-B-July-6-L2,COI,b9e82298bdb5889cf6a09180286d947d8f73f522,602
COI-B-July-6-L2,COI,7e4b2040e866c149f1ed8a68e19f9ced2399c1b6,786
COI-B-July-6-L2,COI,d555cfaa6dca8e689d35c5f91996deee29e7fd91,505
COI-B-July-6-L2,COI,10462d5d1b25c35349da89a4c45170857789db89,50
COI-B-July-6-L2,COI,d967f29143359c3075ed23346e5b00028fea4c6a,786
COI-B-July-6-L2,COI,52597cc48f200e52230e4dafbac88174a71d6f48,510
COI-B-July-6-L2,COI,2acf3895af7dfb308c9d9af13fa6acd91d2c0cd4,456
COI-B-July-6-L2,COI,822e3312b1f9e67583b2c548a1c1ea062edf7078,460
COI-B-July-6-L2,COI,3f2a4515bc8095b441f05f86bdb924d1c57807ab,57
COI-B-July-6-L2,COI,a40ef29331598e271eef6563e5946441f0a331ed,493
COI-B-July-6-L2,COI,670981d8cd1b365281070933302b4d91c777f91b,286
COI-B-July-6-L2,COI,12a5b1a4aa8aa927757451ee264e2ac70a6236c4,69
COI-B-July-6-L2,COI,b81c46025956944d1a86ee62411dd97631b6f31c,56
COI-B-July-6-L2,COI,9a4d1b81f1be7881500444e7f6cb63455cd0d2ff,257
COI-B-July-6-L2,COI,7bbcba00835bf56eded210f4f445f3fc5a7ab6d5,73
COI-B-July-6-L2,COI,c68155c20b0fa5764fa8f131b1c826eebbb9b1bc,88
COI-B-July-6-L2,COI,6f0fb17c9d9aa7d2c592991f2b619d4c24ca8562,245
COI-B-July-6-L2,COI,cb1cc52d9f95250899cee4f8072277fe274287a8,165
COI-B-July-6-L2,COI,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,112
COI-B-July-6-L2,COI,add5c16c56e27586fdf67e458054aaaf0d22a014,42
COI-B-July-6-L2,COI,2f05b96f8799a5b559b9d440d1829cfbd75739a6,135
COI-B-July-6-L2,COI,2c15e1a59dcccefb5a36c0650609e87529ab0725,50
COI-B-July-6-L2,COI,d48c67607e81aca5da83fa1d2b8895e6416a6607,129
COI-B-July-6-L2,COI,0c532b6051db94c88eeba19f3c81721d93e54fac,110
COI-B-July-6-L2,COI,226fac6b9a878e236c669ef46122c4be62ad95ac,78
COI-B-July-6-L2,COI,252339104f42cd440e247a39bc4f04eecc6492e7,8
COI-B-July-6-L2,COI,5b9eedf41112d5c49db5ae68687d4ddbbdc7f09a,2
COI-B-July-6-L2,COI,05f69b154ffa9ebc272bcb2d2f7340ae6e4b2956,54
COI-B-July-6-L2,COI,cf623efab48246effa313caea11e885d287cdd5e,31
COI-B-July-6-L2,COI,8aee230840b2b9ef34ec2cb22adf0fc601fcbe8d,167
COI-B-July-6-L2,COI,3d67af2cc42e9fda34fc4880cbc5f98f578aef14,97
COI-B-July-6-L2,COI,4c7fb49d2f3a51b2865db5bbcc9fb9971992bab9,79
COI-B-July-6-L2,COI,5ba544241c7bca34da699e606f1242a9e8e857ce,4
COI-B-July-6-L2,COI,b73323405bffb269ab58a8cc37d3d10817c0aaa2,3
COI-B-July-6-L2,COI,d8ed22edb9b4c9c2eccdde41cecb635458209e93,43
COI-B-July-6-L2,COI,bc7798d3a55901fe59d6bb982bb5e6ab5a08c019,37
COI-B-July-6-L2,COI,1c4da705285eab71f2833fe2ad4b5ccbd46f711e,2
COI-B-July-6-L2,COI,ae553f0fc741cd913d1c095819e7f7c33aa92eb7,7
COI-B-July-6-L2,COI,7b38367c269d576ddc878ac1c307059b4a28eb29,7
COI-B-July-6-L2,COI,67b2f44d90d95348a5dac8d855192046ace7bd0e,4
COI-B-July-6-L2,COI,c473a8072db28b4c110426c0636a445b95356d8b,60
COI-B-July-6-L2,COI,83028e3732d03da59423374a994b3d821e9f46ec,4
COI-B-July-6-L2,COI,90fbd55f5176883ab91819964f8a8ab69a898921,12
COI-B-July-6-L2,COI,44041f7c4fda6216593bab996188e54faf98759b,83
COI-B-July-6-L2,COI,05b25cbf8c9eec609b810c62e6e70d376eeeded9,22
COI-B-July-6-L2,COI,5cc177770b8a0d07bf6a3603c78c99812ab120bf,6
COI-B-July-6-L2,COI,77d4683b89efd92a4db569b8bd759dc23bdf73e3,3
COI-B-July-6-L2,COI,260a6b59440f0c49455630c9e74ecacc430284ff,7
COI-B-July-6-L2,COI,2b3e80444b46769fe8d61733c4bbfd5d58433af2,6
COI-B-July-6-L2,COI,4a4d54bdc10c792145a30e051963d4481e97f321,11
COI-B-July-6-L2,COI,6be1d407c163c24ab97cebc0602484a851262f10,6
COI-B-July-6-L2,COI,6b130026ecc9604e3892cc66c34dc9b6120dd259,2
COI-B-July-6-L2,COI,8a5324d1e3001ed464368e8b49581c6fef5b61bb,7
COI-B-July-6-L2,COI,dc4efab08cb89871ab76aadd49b1867e3c52fd07,5
COI-B-July-6-L2,COI,d64a080fed6275351393376b6661d241346099c5,7
COI-B-July-6-L2,COI,9d565b38d36d5043688f8af712a2abb304e8c6ed,9
COI-B-July-6-L2,COI,6561834e9fb5db613017d627bb670884ebde0708,6
COI-B-July-6-L2,COI,359e30fe639d75616b0cf40773156a779d551659,37
COI-B-July-6-L2,COI,b730c6f9c26da141b4cffe6349fecce78c55b9dc,4
COI-B-July-6-L2,COI,2449a51687f3ad1379ad39eb34b5d0e71d0d2cc8,2
COI-B-July-6-L2,COI,7d50b92ac557759c682506e29ee7252dd4e7ec04,10
COI-B-July-6-L2,COI,a3a509b957d7a59eeab9822c83ac8485295ed1b6,5
COI-B-July-6-L2,COI,0461bffed6c19aa0530931d21dc1edeeab7d6069,55
COI-B-July-6-L2,COI,78ba67d3c53403843214c37d92b65c767e611c47,6
COI-B-July-6-L2,COI,de92fb2bcbf2adcf5687d71f42a87f87919f731e,4
COI-B-July-6-L2,COI,6e6b2993c0600efc059ba7a2e8a9ac563ceb63d9,10
COI-B-July-6-L2,COI,7b1bc87c6fa52497132f6273b33bb8f284af6111,40
COI-B-July-6-L2,COI,cb98dd29e844bbc7fe900526d975b292431dd967,6
COI-B-July-6-L2,COI,6d7c2da6f42c172945c0cb957e151d2363c0fa72,6
COI-B-July-6-L2,COI,d6166fb3be0b8af6d72236fb203b9bd9f95a8ad2,30
COI-B-July-6-L2,COI,976ff4b8ad7b5914ebf62e10a98b67e9b8625604,2
COI-B-July-6-L2,COI,0b59fd3856838bb4f01c6e20ef428afcbc06aa86,19
COI-B-July-6-L2,COI,7137545089aa423d05e476dcb48dde59da83ccec,4
COI-B-July-6-L2,COI,0567ca2c201f0c8e5da449a8ba879ef7f646afec,8
COI-B-July-6-L2,COI,3d332cc5ed9ac7f992034b5eb44a9b5e991c2b00,7
COI-B-July-6-L2,COI,165c7488b1b8badedab4184fd808b999fc33376b,6
COI-B-July-6-L2,COI,cc81c433c949ec326fffe4c57021ad934386efa5,5
COI-B-July-6-L2,COI,dd36af3dcbef3fb3436fb9cae77906d2862d86ce,2
COI-B-July-6-L2,COI,a77ef751e6e5868dc3997b4570bbff733dc85492,2
COI-B-July-6-L2,COI,7fe1dd1f666c66e64a510373bec7ec069f4d13c0,2
COI-B-August-3-L1,COI,6d24d909ff0aed0b1881f2136f6601fff22de257,12450
COI-B-August-3-L1,COI,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,478
COI-B-August-3-L1,COI,8a30c41944f6b5528eedf830898c6b91efdfddba,2808
COI-B-August-3-L1,COI,0d21860fc8109cdb8344c87fdaecf0d29e897000,2559
COI-B-August-3-L1,COI,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,945
COI-B-August-3-L1,COI,a0bb966e2b254f839fb8021c55a8554c41c7133e,1837
COI-B-August-3-L1,COI,114c5ac9afd9fbeaf32d1b21e8e46ff639956815,1850
COI-B-August-3-L1,COI,345ddc66de3ba61791aa5ac285b67ed77faac551,1647
COI-B-August-3-L1,COI,eb57aeebff7e49a0b8c16431af9d6e5e28f7513c,1732
COI-B-August-3-L1,COI,b307d5319db845d0457511472d50899c5c6cbc8d,1174
COI-B-August-3-L1,COI,59e212ad3eca806af9b90911ca67bf89c434fe44,1260
COI-B-August-3-L1,COI,6eda3f856e9f197357213c0e995bab201bf6ea60,744
COI-B-August-3-L1,COI,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,330
COI-B-August-3-L1,COI,b9e82298bdb5889cf6a09180286d947d8f73f522,710
COI-B-August-3-L1,COI,7e4b2040e866c149f1ed8a68e19f9ced2399c1b6,770
COI-B-August-3-L1,COI,d555cfaa6dca8e689d35c5f91996deee29e7fd91,682
COI-B-August-3-L1,COI,10462d5d1b25c35349da89a4c45170857789db89,42
COI-B-August-3-L1,COI,d967f29143359c3075ed23346e5b00028fea4c6a,611
COI-B-August-3-L1,COI,52597cc48f200e52230e4dafbac88174a71d6f48,584
COI-B-August-3-L1,COI,2acf3895af7dfb308c9d9af13fa6acd91d2c0cd4,590
COI-B-August-3-L1,COI,822e3312b1f9e67583b2c548a1c1ea062edf7078,528
COI-B-August-3-L1,COI,3f2a4515bc8095b441f05f86bdb924d1c57807ab,124
COI-B-August-3-L1,COI,a40ef29331598e271eef6563e5946441f0a331ed,385
COI-B-August-3-L1,COI,670981d8cd1b365281070933302b4d91c777f91b,386
COI-B-August-3-L1,COI,12a5b1a4aa8aa927757451ee264e2ac70a6236c4,392
COI-B-August-3-L1,COI,b81c46025956944d1a86ee62411dd97631b6f31c,149
COI-B-August-3-L1,COI,9a4d1b81f1be7881500444e7f6cb63455cd0d2ff,249
COI-B-August-3-L1,COI,7bbcba00835bf56eded210f4f445f3fc5a7ab6d5,301
COI-B-August-3-L1,COI,52d7c16462d0e940280f4fc0a721cd8957ac891d,22
COI-B-August-3-L1,COI,6f0fb17c9d9aa7d2c592991f2b619d4c24ca8562,277
COI-B-August-3-L1,COI,cb1cc52d9f95250899cee4f8072277fe274287a8,119
